12.160000 0.000000 0.003210 0.996790
12.200000 0.000000 0.003146 0.996854
12.240000 0.000000 0.003083 0.996917
12.280000 0.000000 0.003022 0.996978
12.320000 0.000000 0.002961 0.997039
12.360000 0.000000 0.002902 0.997098
12.400000 0.000000 0.002844 0.997156
12.440000 0.000000 0.002787 0.997213
12.480000 0.000000 0.002731 0.997269
12.520000 0.000000 0.002677 0.997323
12.560000 0.000000 0.002623 0.997377
12.600000 0.000000 0.002571 0.997429
12.640000 0.000000 0.002519 0.997481
12.680000 0.000000 0.002469 0.997531
12.720000 0.000000 0.002419 0.997581
12.760000 0.000000 0.002371 0.997629
12.800000 0.000000 0.002324 0.997676
12.840000 0.000000 0.002277 0.997723
12.880000 0.000000 0.002232 0.997768
12.920000 0.000000 0.002187 0.997813
12.960000 0.000000 0.002143 0.997857
13.000000 0.000000 0.002100 0.997900
13.040000 0.000000 0.002058 0.997942
13.080000 0.000000 0.002017 0.997983
13.120000 0.000000 0.001977 0.998023
13.160000 0.000000 0.001937 0.998063
13.200000 0.000000 0.001899 0.998101
13.240000 0.000000 0.001861 0.998139
13.280000 0.000000 0.001823 0.998177
13.320000 0.000000 0.001787 0.998213
13.360000 0.000000 0.001751 0.998249
13.400000 0.000000 0.001716 0.998284
13.440000 0.000000 0.001682 0.998318
13.480000 0.000000 0.001648 0.998352
13.520000 0.000000 0.001615 0.998385
13.560000 0.000000 0.001583 0.998417
13.600000 0.000000 0.001551 0.998449
13.640000 0.000000 0.001520 0.998480
13.680000 0.000000 0.001490 0.998510
13.720000 0.000000 0.001460 0.998540
13.760000 0.000000 0.001431 0.998569
13.800000 0.000000 0.001402 0.998598
13.840000 0.000000 0.001374 0.998626
13.880000 0.000000 0.001347 0.998653
13.920000 0.000000 0.001320 0.998680
13.960000 0.000000 0.001293 0.998707
14.000000 0.000000 0.001268 0.998732
14.040000 0.000000 0.001242 0.998758
14.080000 0.000000 0.001217 0.998783
14.120000 0.000000 0.001193 0.998807
14.160000 0.000000 0.001169 0.998831
14.200000 0.000000 0.001146 0.998854
14.240000 0.000000 0.001123 0.998877
14.280000 0.000000 0.001100 0.998900
14.320000 0.000000 0.001078 0.998922
14.360000 0.000000 0.001057 0.998943
14.400000 0.000000 0.001036 0.998964
14.440000 0.000000 0.001015 0.998985
14.480000 0.000000 0.000995 0.999005
14.520000 0.000000 0.000975 0.999025
14.560000 0.000000 0.000955 0.999045
14.600000 0.000000 0.000936 0.999064
14.640000 0.000000 0.000917 0.999083
14.680000 0.000000 0.000899 0.999101
14.720000 0.000000 0.000881 0.999119
14.760000 0.000000 0.000863 0.999137
14.800000 0.000000 0.000846 0.999154
14.840000 0.000000 0.000829 0.999171
14.880000 0.000000 0.000813 0.999187
14.920000 0.000000 0.000796 0.999204
14.960000 0.000000 0.000781 0.999219
15.000000 0.000000 0.000765 0.999235
15.040000 0.000000 0.000750 0.999250
15.080000 0.000000 0.000735 0.999265
15.120000 0.000000 0.000720 0.999280
15.160000 0.000000 0.000706 0.999294
15.200000 0.000000 0.000691 0.999309
15.240000 0.000000 0.000678 0.999322
15.280000 0.000000 0.000664 0.999336
15.320000 0.000000 0.000651 0.999349
15.360000 0.000000 0.000638 0.999362
15.400000 0.000000 0.000625 0.999375
15.440000 0.000000 0.000612 0.999388
15.480000 0.000000 0.000600 0.999400
15.520000 0.000000 0.000588 0.999412
15.560000 0.000000 0.000576 0.999424
15.600000 0.000000 0.000565 0.999435
15.640000 0.000000 0.000554 0.999446
15.680000 0.000000 0.000543 0.999457
15.720000 0.000000 0.000532 0.999468
15.760000 0.000000 0.000521 0.999479
15.800000 0.000000 0.000511 0.999489
15.840000 0.000000 0.000500 0.999500
15.880000 0.000000 0.000490 0.999510
15.920000 0.000000 0.000481 0.999519
15.960000 0.000000 0.000471 0.999529
16.000000 0.000000 0.000462 0.999538
16.040000 0.000000 0.000452 0.999548
16.080000 0.000000 0.000443 0.999557
16.120000 0.000000 0.000434 0.999566
16.160000 0.000000 0.000426 0.999574
16.200000 0.000000 0.000417 0.999583
16.240000 0.000000 0.000409 0.999591
16.280000 0.000000 0.000401 0.999599
16.320000 0.000000 0.000393 0.999607
16.360000 0.000000 0.000385 0.999615
16.400000 0.000000 0.000377 0.999623
16.440000 0.000000 0.000370 0.999630
16.480000 0.000000 0.000362 0.999638
16.520000 0.000000 0.000355 0.999645
16.560000 0.000000 0.000348 0.999652
16.600000 0.000000 0.000341 0.999659
16.640000 0.000000 0.000334 0.999666
16.680000 0.000000 0.000327 0.999673
16.720000 0.000000 0.000321 0.999679
16.760000 0.000000 0.000314 0.999686
16.800000 0.000000 0.000308 0.999692
16.840000 0.000000 0.000302 0.999698
16.880000 0.000000 0.000296 0.999704
16.920000 0.000000 0.000290 0.999710
16.960000 0.000000 0.000284 0.999716
17.000000 0.000000 0.000279 0.999721
17.040000 0.000000 0.000273 0.999727
17.080000 0.000000 0.000268 0.999732
17.120000 0.000000 0.000262 0.999738
17.160000 0.000000 0.000257 0.999743
17.200000 0.000000 0.000252 0.999748
17.240000 0.000000 0.000247 0.999753
17.280000 0.000000 0.000242 0.999758
17.320000 0.000000 0.000237 0.999763
17.360000 0.000000 0.000232 0.999768
17.400000 0.000000 0.000228 0.999772
17.440000 0.000000 0.000223 0.999777
17.480000 0.000000 0.000219 0.999781
17.520000 0.000000 0.000214 0.999786
17.560000 0.000000 0.000210 0.999790
17.600000 0.000000 0.000206 0.999794
17.640000 0.000000 0.000202 0.999798
17.680000 0.000000 0.000198 0.999802
17.720000 0.000000 0.000194 0.999806
17.760000 0.000000 0.000190 0.999810
17.800000 0.000000 0.000186 0.999814
17.840000 0.000000 0.000182 0.999818
17.880000 0.000000 0.000179 0.999821
17.920000 0.000000 0.000175 0.999825
17.960000 0.000000 0.000172 0.999828
18.000000 0.000000 0.000168 0.999832
18.040000 0.000000 0.000165 0.999835
18.080000 0.000000 0.000161 0.999839
18.120000 0.000000 0.000158 0.999842
18.160000 0.000000 0.000155 0.999845
18.200000 0.000000 0.000152 0.999848
18.240000 0.000000 0.000149 0.999851
18.280000 0.000000 0.000146 0.999854
18.320000 0.000000 0.000143 0.999857
18.360000 0.000000 0.000140 0.999860
18.400000 0.000000 0.000137 0.999863
18.440000 0.000000 0.000135 0.999865
18.480000 0.000000 0.000132 0.999868
18.520000 0.000000 0.000129 0.999871
18.560000 0.000000 0.000127 0.999873
18.600000 0.000000 0.000124 0.999876
18.640000 0.000000 0.000122 0.999878
18.680000 0.000000 0.000119 0.999881
18.720000 0.000000 0.000117 0.999883
18.760000 0.000000 0.000115 0.999885
18.800000 0.000000 0.000112 0.999888
18.840000 0.000000 0.000110 0.999890
18.880000 0.000000 0.000108 0.999892
18.920000 0.000000 0.000106 0.999894
18.960000 0.000000 0.000104 0.999896
19.000000 0.000000 0.000101 0.999899
19.040000 0.000000 0.000099 0.999901
19.080000 0.000000 0.000097 0.999903
19.120000 0.000000 0.000095 0.999905
19.160000 0.000000 0.000094 0.999906
19.200000 0.000000 0.000092 0.999908
19.240000 0.000000 0.000090 0.999910
19.280000 0.000000 0.000088 0.999912
19.320000 0.000000 0.000086 0.999914
19.360000 0.000000 0.000085 0.999915
19.400000 0.000000 0.000083 0.999917
19.440000 0.000000 0.000081 0.999919
19.480000 0.000000 0.000080 0.999920
19.520000 0.000000 0.000078 0.999922
19.560000 0.000000 0.000076 0.999924
19.600000 0.000000 0.000075 0.999925
19.640000 0.000000 0.000073 0.999927
19.680000 0.000000 0.000072 0.999928
19.720000 0.000000 0.000071 0.999929
19.760000 0.000000 0.000069 0.999931
19.800000 0.000000 0.000068 0.999932
19.840000 0.000000 0.000066 0.999934
19.880000 0.000000 0.000065 0.999935
19.920000 0.000000 0.000064 0.999936
19.960000 0.000000 0.000062 0.999938
20.000000 0.000000 0.000061 0.999939
